stock,date,price
MSFT,2013-08-08,32.89
MSFT,2013-08-09,32.7
MSFT,2013-08-12,32.87
MSFT,2013-08-13,32.23
MSFT,2013-08-14,32.35
MSFT,2013-08-15,31.79
MSFT,2013-08-16,31.8
MSFT,2013-08-19,31.393
MSFT,2013-08-20,31.62
MSFT,2013-08-21,31.61
MSFT,2013-08-22,32.39
MSFT,2013-08-23,34.75
MSFT,2013-08-26,34.15
MSFT,2013-08-27,33.26
MSFT,2013-08-28,33.02
MSFT,2013-08-29,33.55
MSFT,2013-08-30,33.4
MSFT,2013-09-03,31.88
MSFT,2013-09-04,31.195
MSFT,2013-09-05,31.235
MSFT,2013-09-06,31.152
MSFT,2013-09-09,31.655
MSFT,2013-09-10,32.39
MSFT,2013-09-11,32.74
MSFT,2013-09-12,32.69
MSFT,2013-09-13,33.03
MSFT,2013-09-16,32.801
MSFT,2013-09-17,32.93
MSFT,2013-09-18,33.32
MSFT,2013-09-19,33.64
MSFT,2013-09-20,32.791
MSFT,2013-09-23,32.74
MSFT,2013-09-24,32.455
MSFT,2013-09-25,32.505
MSFT,2013-09-26,32.77
MSFT,2013-09-27,33.27
MSFT,2013-09-30,33.28
MSFT,2013-10-01,33.58
MSFT,2013-10-02,33.92
MSFT,2013-10-03,33.86
MSFT,2013-10-04,33.88
MSFT,2013-10-07,33.3
MSFT,2013-10-08,33.01
MSFT,2013-10-09,33.07
MSFT,2013-10-10,33.76
MSFT,2013-10-11,34.13
MSFT,2013-10-14,34.45
MSFT,2013-10-15,34.49
MSFT,2013-10-16,34.64
MSFT,2013-10-17,34.92
MSFT,2013-10-18,34.96
MSFT,2013-10-21,34.99
MSFT,2013-10-22,34.58
MSFT,2013-10-23,33.76
MSFT,2013-10-24,33.72
MSFT,2013-10-25,35.73
MSFT,2013-10-28,35.57
MSFT,2013-10-29,35.52
MSFT,2013-10-30,35.54
MSFT,2013-10-31,35.405
MSFT,2013-11-01,35.525
MSFT,2013-11-04,35.94
MSFT,2013-11-05,36.64
MSFT,2013-11-06,38.18
MSFT,2013-11-07,37.5
MSFT,2013-11-08,37.78
MSFT,2013-11-11,37.59
MSFT,2013-11-12,37.36
MSFT,2013-11-13,38.155
MSFT,2013-11-14,38.021
MSFT,2013-11-15,37.841
MSFT,2013-11-18,37.2
MSFT,2013-11-19,36.74
MSFT,2013-11-20,37.08
MSFT,2013-11-21,37.4
MSFT,2013-11-22,37.57
MSFT,2013-11-25,37.64
MSFT,2013-11-26,37.35
MSFT,2013-11-27,37.6
MSFT,2013-11-29,38.13
MSFT,2013-12-02,38.45
MSFT,2013-12-03,38.31
MSFT,2013-12-04,38.94
MSFT,2013-12-05,38
MSFT,2013-12-06,38.36
MSFT,2013-12-09,38.705
MSFT,2013-12-10,38.11
MSFT,2013-12-11,37.61
MSFT,2013-12-12,37.22
MSFT,2013-12-13,36.69
MSFT,2013-12-16,36.885
MSFT,2013-12-17,36.52
MSFT,2013-12-18,36.58
MSFT,2013-12-19,36.25
MSFT,2013-12-20,36.8
MSFT,2013-12-23,36.62
MSFT,2013-12-24,37.08
MSFT,2013-12-26,37.44
MSFT,2013-12-27,37.29
MSFT,2013-12-30,37.29
MSFT,2013-12-31,37.41
MSFT,2014-01-02,37.16
MSFT,2014-01-03,36.91
MSFT,2014-01-06,36.13
MSFT,2014-01-07,36.41
MSFT,2014-01-08,35.76
MSFT,2014-01-09,35.53
MSFT,2014-01-10,36.04
MSFT,2014-01-13,34.98
MSFT,2014-01-14,35.78
MSFT,2014-01-15,36.76
MSFT,2014-01-16,36.89
MSFT,2014-01-17,36.38
MSFT,2014-01-21,36.17
MSFT,2014-01-22,35.93
MSFT,2014-01-23,36.055
MSFT,2014-01-24,36.805
MSFT,2014-01-27,36.03
MSFT,2014-01-28,36.27
MSFT,2014-01-29,36.66
MSFT,2014-01-30,36.86
MSFT,2014-01-31,37.84
MSFT,2014-02-03,36.48
MSFT,2014-02-04,36.35
MSFT,2014-02-05,35.82
MSFT,2014-02-06,36.18
MSFT,2014-02-07,36.56
MSFT,2014-02-10,36.8
MSFT,2014-02-11,37.175
MSFT,2014-02-12,37.47
MSFT,2014-02-13,37.61
MSFT,2014-02-14,37.62
MSFT,2014-02-18,37.42
MSFT,2014-02-19,37.51
MSFT,2014-02-20,37.75
MSFT,2014-02-21,37.98
MSFT,2014-02-24,37.69
MSFT,2014-02-25,37.54
MSFT,2014-02-26,37.47
MSFT,2014-02-27,37.86
MSFT,2014-02-28,38.31
MSFT,2014-03-03,37.78
MSFT,2014-03-04,38.41
MSFT,2014-03-05,38.11
MSFT,2014-03-06,38.15
MSFT,2014-03-07,37.9
MSFT,2014-03-10,37.82
MSFT,2014-03-11,38.02
MSFT,2014-03-12,38.27
MSFT,2014-03-13,37.89
MSFT,2014-03-14,37.7
MSFT,2014-03-17,38.05
MSFT,2014-03-18,39.55
MSFT,2014-03-19,39.27
MSFT,2014-03-20,40.33
MSFT,2014-03-21,40.16
MSFT,2014-03-24,40.5
MSFT,2014-03-25,40.34
MSFT,2014-03-26,39.79
MSFT,2014-03-27,39.36
MSFT,2014-03-28,40.3
MSFT,2014-03-31,40.99
MSFT,2014-04-01,41.42
MSFT,2014-04-02,41.35
MSFT,2014-04-03,41.01
MSFT,2014-04-04,39.87
MSFT,2014-04-07,39.8
MSFT,2014-04-08,39.82
MSFT,2014-04-09,40.47
MSFT,2014-04-10,39.36
MSFT,2014-04-11,39.209
MSFT,2014-04-14,39.18
MSFT,2014-04-15,39.75
MSFT,2014-04-16,40.4
MSFT,2014-04-17,40.01
MSFT,2014-04-21,39.94
MSFT,2014-04-22,39.99
MSFT,2014-04-23,39.69
MSFT,2014-04-24,39.86
MSFT,2014-04-25,39.91
MSFT,2014-04-28,40.87
MSFT,2014-04-29,40.51
MSFT,2014-04-30,40.4
MSFT,2014-05-01,40
MSFT,2014-05-02,39.69
MSFT,2014-05-05,39.43
MSFT,2014-05-06,39.06
MSFT,2014-05-07,39.425
MSFT,2014-05-08,39.64
MSFT,2014-05-09,39.54
MSFT,2014-05-12,39.97
MSFT,2014-05-13,40.42
MSFT,2014-05-14,40.24
MSFT,2014-05-15,39.6
MSFT,2014-05-16,39.83
MSFT,2014-05-19,39.75
MSFT,2014-05-20,39.68
MSFT,2014-05-21,40.35
MSFT,2014-05-22,40.1
MSFT,2014-05-23,40.12
MSFT,2014-05-27,40.19
MSFT,2014-05-28,40.01
MSFT,2014-05-29,40.34
MSFT,2014-05-30,40.94
MSFT,2014-06-02,40.79
MSFT,2014-06-03,40.29
MSFT,2014-06-04,40.32
MSFT,2014-06-05,41.21
MSFT,2014-06-06,41.48
MSFT,2014-06-09,41.27
MSFT,2014-06-10,41.11
MSFT,2014-06-11,40.86
MSFT,2014-06-12,40.58
MSFT,2014-06-13,41.23
MSFT,2014-06-16,41.5
MSFT,2014-06-17,41.68
MSFT,2014-06-18,41.65
MSFT,2014-06-19,41.51
MSFT,2014-06-20,41.68
MSFT,2014-06-23,41.99
MSFT,2014-06-24,41.745
MSFT,2014-06-25,42.03
MSFT,2014-06-26,41.72
MSFT,2014-06-27,42.25
MSFT,2014-06-30,41.7
MSFT,2014-07-01,41.87
MSFT,2014-07-02,41.9
MSFT,2014-07-03,41.8
MSFT,2014-07-07,41.99
MSFT,2014-07-08,41.78
MSFT,2014-07-09,41.67
MSFT,2014-07-10,41.685
MSFT,2014-07-11,42.09
MSFT,2014-07-14,42.14
MSFT,2014-07-15,42.45
MSFT,2014-07-16,44.08
MSFT,2014-07-17,44.53
MSFT,2014-07-18,44.69
MSFT,2014-07-21,44.835
MSFT,2014-07-22,44.83
MSFT,2014-07-23,44.87
MSFT,2014-07-24,44.4
MSFT,2014-07-25,44.5
MSFT,2014-07-28,43.97
MSFT,2014-07-29,43.885
MSFT,2014-07-30,43.5785
MSFT,2014-07-31,43.16
MSFT,2014-08-01,42.86
MSFT,2014-08-04,43.37
MSFT,2014-08-05,43.08
MSFT,2014-08-06,42.74
MSFT,2014-08-07,43.23
MSFT,2014-08-08,43.2
MSFT,2014-08-11,43.2
MSFT,2014-08-12,43.52
MSFT,2014-08-13,44.08
MSFT,2014-08-14,44.27
MSFT,2014-08-15,44.79
MSFT,2014-08-18,45.11
MSFT,2014-08-19,45.33
MSFT,2014-08-20,44.95
MSFT,2014-08-21,45.22
MSFT,2014-08-22,45.15
MSFT,2014-08-25,45.17
MSFT,2014-08-26,45.005
MSFT,2014-08-27,44.87
MSFT,2014-08-28,44.88
MSFT,2014-08-29,45.43
MSFT,2014-09-02,45.09
MSFT,2014-09-03,44.96
MSFT,2014-09-04,45.26
MSFT,2014-09-05,45.91
MSFT,2014-09-08,46.47
MSFT,2014-09-09,46.76
MSFT,2014-09-10,46.84
MSFT,2014-09-11,47
MSFT,2014-09-12,46.695
MSFT,2014-09-15,46.24
MSFT,2014-09-16,46.76
MSFT,2014-09-17,46.52
MSFT,2014-09-18,46.68
MSFT,2014-09-19,47.52
MSFT,2014-09-22,47.06
MSFT,2014-09-23,46.56
MSFT,2014-09-24,47.08
MSFT,2014-09-25,46.04
MSFT,2014-09-26,46.41
MSFT,2014-09-29,46.44
MSFT,2014-09-30,46.36
MSFT,2014-10-01,45.9
MSFT,2014-10-02,45.76
MSFT,2014-10-03,46.09
MSFT,2014-10-06,46.09
MSFT,2014-10-07,45.53
MSFT,2014-10-08,46.78
MSFT,2014-10-09,45.85
MSFT,2014-10-10,44.03
MSFT,2014-10-13,43.65
MSFT,2014-10-14,43.73
MSFT,2014-10-15,43.22
MSFT,2014-10-16,42.74
MSFT,2014-10-17,43.63
MSFT,2014-10-20,44.08
MSFT,2014-10-21,44.88
MSFT,2014-10-22,44.38
MSFT,2014-10-23,45.02
MSFT,2014-10-24,46.13
MSFT,2014-10-27,45.91
MSFT,2014-10-28,46.49
MSFT,2014-10-29,46.62
MSFT,2014-10-30,46.05
MSFT,2014-10-31,46.95
MSFT,2014-11-03,47.44
MSFT,2014-11-04,47.57
MSFT,2014-11-05,47.86
MSFT,2014-11-06,48.7
MSFT,2014-11-07,48.68
MSFT,2014-11-10,48.89
MSFT,2014-11-11,48.87
MSFT,2014-11-12,48.78
MSFT,2014-11-13,49.61
MSFT,2014-11-14,49.58
MSFT,2014-11-17,49.46
MSFT,2014-11-18,48.74
MSFT,2014-11-19,48.22
MSFT,2014-11-20,48.7
MSFT,2014-11-21,47.98
MSFT,2014-11-24,47.59
MSFT,2014-11-25,47.47
MSFT,2014-11-26,47.75
MSFT,2014-11-28,47.81
MSFT,2014-12-01,48.62
MSFT,2014-12-02,48.46
MSFT,2014-12-03,48.08
MSFT,2014-12-04,48.84
MSFT,2014-12-05,48.42
MSFT,2014-12-08,47.695
MSFT,2014-12-09,47.59
MSFT,2014-12-10,46.9
MSFT,2014-12-11,47.17
MSFT,2014-12-12,46.95
MSFT,2014-12-15,46.67
MSFT,2014-12-16,45.16
MSFT,2014-12-17,45.74
MSFT,2014-12-18,47.52
MSFT,2014-12-19,47.66
MSFT,2014-12-22,47.98
MSFT,2014-12-23,48.45
MSFT,2014-12-24,48.14
MSFT,2014-12-26,47.88
MSFT,2014-12-29,47.45
MSFT,2014-12-30,47.02
MSFT,2014-12-31,46.45
MSFT,2015-01-02,46.76
MSFT,2015-01-05,46.325
MSFT,2015-01-06,45.65
MSFT,2015-01-07,46.23
MSFT,2015-01-08,47.59
MSFT,2015-01-09,47.19
MSFT,2015-01-12,46.6
MSFT,2015-01-13,46.355
MSFT,2015-01-14,45.955
MSFT,2015-01-15,45.48
MSFT,2015-01-16,46.24
MSFT,2015-01-20,46.39
MSFT,2015-01-21,45.92
MSFT,2015-01-22,47.13
MSFT,2015-01-23,47.18
MSFT,2015-01-26,47.01
MSFT,2015-01-27,42.66
MSFT,2015-01-28,41.19
MSFT,2015-01-29,42.01
MSFT,2015-01-30,40.4
MSFT,2015-02-02,41.28
MSFT,2015-02-03,41.6
MSFT,2015-02-04,41.84
MSFT,2015-02-05,42.45
MSFT,2015-02-06,42.41
MSFT,2015-02-09,42.36
MSFT,2015-02-10,42.6
MSFT,2015-02-11,42.38
MSFT,2015-02-12,43.09
MSFT,2015-02-13,43.87
MSFT,2015-02-17,43.58
MSFT,2015-02-18,43.53
MSFT,2015-02-19,43.5
MSFT,2015-02-20,43.855
MSFT,2015-02-23,44.15
MSFT,2015-02-24,44.09
MSFT,2015-02-25,43.99
MSFT,2015-02-26,44.055
MSFT,2015-02-27,43.85
MSFT,2015-03-02,43.88
MSFT,2015-03-03,43.28
MSFT,2015-03-04,43.055
MSFT,2015-03-05,43.11
MSFT,2015-03-06,42.36
MSFT,2015-03-09,42.85
MSFT,2015-03-10,42.03
MSFT,2015-03-11,41.98
MSFT,2015-03-12,41.02
MSFT,2015-03-13,41.38
MSFT,2015-03-16,41.56
MSFT,2015-03-17,41.695
MSFT,2015-03-18,42.5
MSFT,2015-03-19,42.285
MSFT,2015-03-20,42.88
MSFT,2015-03-23,42.855
MSFT,2015-03-24,42.9
MSFT,2015-03-25,41.46
MSFT,2015-03-26,41.21
MSFT,2015-03-27,40.97
MSFT,2015-03-30,40.96
MSFT,2015-03-31,40.655
MSFT,2015-04-01,40.72
MSFT,2015-04-02,40.29
MSFT,2015-04-06,41.545
MSFT,2015-04-07,41.53
MSFT,2015-04-08,41.42
MSFT,2015-04-09,41.48
MSFT,2015-04-10,41.72
MSFT,2015-04-13,41.76
MSFT,2015-04-14,41.65
MSFT,2015-04-15,42.255
MSFT,2015-04-16,42.16
MSFT,2015-04-17,41.615
MSFT,2015-04-20,42.905
MSFT,2015-04-21,42.635
MSFT,2015-04-22,42.985
MSFT,2015-04-23,43.34
MSFT,2015-04-24,47.87
MSFT,2015-04-27,48.03
MSFT,2015-04-28,49.155
MSFT,2015-04-29,49.06
MSFT,2015-04-30,48.64
MSFT,2015-05-01,48.655
MSFT,2015-05-04,48.24
MSFT,2015-05-05,47.6
MSFT,2015-05-06,46.28
MSFT,2015-05-07,46.7
MSFT,2015-05-08,47.75
MSFT,2015-05-11,47.37
MSFT,2015-05-12,47.35
MSFT,2015-05-13,47.625
MSFT,2015-05-14,48.72
MSFT,2015-05-15,48.295
MSFT,2015-05-18,48.01
MSFT,2015-05-19,47.58
MSFT,2015-05-20,47.58
MSFT,2015-05-21,47.42
MSFT,2015-05-22,46.9
MSFT,2015-05-26,46.59
MSFT,2015-05-27,47.61
MSFT,2015-05-28,47.45
MSFT,2015-05-29,46.86
MSFT,2015-06-01,47.23
MSFT,2015-06-02,46.92
MSFT,2015-06-03,46.85
MSFT,2015-06-04,46.36
MSFT,2015-06-05,46.14
MSFT,2015-06-08,45.73
MSFT,2015-06-09,45.65
MSFT,2015-06-10,46.61
MSFT,2015-06-11,46.44
MSFT,2015-06-12,45.97
MSFT,2015-06-15,45.475
MSFT,2015-06-16,45.83
MSFT,2015-06-17,45.97
MSFT,2015-06-18,46.72
MSFT,2015-06-19,46.1
MSFT,2015-06-22,46.23
MSFT,2015-06-23,45.91
MSFT,2015-06-24,45.635
MSFT,2015-06-25,45.65
MSFT,2015-06-26,45.26
MSFT,2015-06-29,44.37
MSFT,2015-06-30,44.15
MSFT,2015-07-01,44.445
MSFT,2015-07-02,44.4
MSFT,2015-07-06,44.39
MSFT,2015-07-07,44.3
MSFT,2015-07-08,44.24
MSFT,2015-07-09,44.52
MSFT,2015-07-10,44.61
MSFT,2015-07-13,45.54
MSFT,2015-07-14,45.62
MSFT,2015-07-15,45.76
MSFT,2015-07-16,46.66
MSFT,2015-07-17,46.62
MSFT,2015-07-20,46.92
MSFT,2015-07-21,47.28
MSFT,2015-07-22,45.54
MSFT,2015-07-23,46.11
MSFT,2015-07-24,45.94
MSFT,2015-07-27,45.35
MSFT,2015-07-28,45.34
MSFT,2015-07-29,46.29
MSFT,2015-07-30,46.88
MSFT,2015-07-31,46.7
MSFT,2015-08-03,46.81
MSFT,2015-08-04,47.54
MSFT,2015-08-05,47.58
MSFT,2015-08-06,46.62
MSFT,2015-08-07,46.74
MSFT,2015-08-10,47.33
MSFT,2015-08-11,46.41
MSFT,2015-08-12,46.74
MSFT,2015-08-13,46.73
MSFT,2015-08-14,47
MSFT,2015-08-17,47.32
MSFT,2015-08-18,47.27
MSFT,2015-08-19,46.61
MSFT,2015-08-20,45.66
MSFT,2015-08-21,43.07
MSFT,2015-08-24,41.68
MSFT,2015-08-25,40.47
MSFT,2015-08-26,42.71
MSFT,2015-08-27,43.9
MSFT,2015-08-28,43.93
MSFT,2015-08-31,43.52
MSFT,2015-09-01,41.82
MSFT,2015-09-02,43.36
MSFT,2015-09-03,43.5
MSFT,2015-09-04,42.61
MSFT,2015-09-08,43.89
MSFT,2015-09-09,43.07
MSFT,2015-09-10,43.29
MSFT,2015-09-11,43.48
MSFT,2015-09-14,43.04
MSFT,2015-09-15,43.98
MSFT,2015-09-16,44.3
MSFT,2015-09-17,44.25
MSFT,2015-09-18,43.48
MSFT,2015-09-21,44.11
MSFT,2015-09-22,43.9
MSFT,2015-09-23,43.87
MSFT,2015-09-24,43.91
MSFT,2015-09-25,43.94
MSFT,2015-09-28,43.29
MSFT,2015-09-29,43.44
MSFT,2015-09-30,44.26
MSFT,2015-10-01,44.61
MSFT,2015-10-02,45.57
MSFT,2015-10-05,46.63
MSFT,2015-10-06,46.75
MSFT,2015-10-07,46.8
MSFT,2015-10-08,47.45
MSFT,2015-10-09,47.11
MSFT,2015-10-12,47
MSFT,2015-10-13,46.89
MSFT,2015-10-14,46.68
MSFT,2015-10-15,47.01
MSFT,2015-10-16,47.51
MSFT,2015-10-19,47.62
MSFT,2015-10-20,47.77
MSFT,2015-10-21,47.2
MSFT,2015-10-22,48.03
MSFT,2015-10-23,52.87
MSFT,2015-10-26,54.25
MSFT,2015-10-27,53.69
MSFT,2015-10-28,53.98
MSFT,2015-10-29,53.36
MSFT,2015-10-30,52.64
MSFT,2015-11-02,53.24
MSFT,2015-11-03,54.15
MSFT,2015-11-04,54.4
MSFT,2015-11-05,54.38
MSFT,2015-11-06,54.92
MSFT,2015-11-09,54.16
MSFT,2015-11-10,53.51
MSFT,2015-11-11,53.65
MSFT,2015-11-12,53.32
MSFT,2015-11-13,52.84
MSFT,2015-11-16,53.765
MSFT,2015-11-17,52.97
MSFT,2015-11-18,53.85
MSFT,2015-11-19,53.94
MSFT,2015-11-20,54.19
MSFT,2015-11-23,54.19
MSFT,2015-11-24,54.25
MSFT,2015-11-25,53.69
MSFT,2015-11-27,53.93
MSFT,2015-11-30,54.35
MSFT,2015-12-01,55.22
MSFT,2015-12-02,55.21
MSFT,2015-12-03,54.2
MSFT,2015-12-04,55.91
MSFT,2015-12-07,55.81
MSFT,2015-12-08,55.79
MSFT,2015-12-09,54.98
MSFT,2015-12-10,55.27
MSFT,2015-12-11,54.06
MSFT,2015-12-14,55.14
MSFT,2015-12-15,55.2
MSFT,2015-12-16,56.13
MSFT,2015-12-17,55.7
MSFT,2015-12-18,54.13
MSFT,2015-12-21,54.83
MSFT,2015-12-22,55.35
MSFT,2015-12-23,55.82
MSFT,2015-12-24,55.67
MSFT,2015-12-28,55.95
MSFT,2015-12-29,56.55
MSFT,2015-12-30,56.31
MSFT,2015-12-31,55.48
MSFT,2016-01-04,54.8
MSFT,2016-01-05,55.05
MSFT,2016-01-06,54.05
MSFT,2016-01-07,52.17
MSFT,2016-01-08,52.33
MSFT,2016-01-11,52.3
MSFT,2016-01-12,52.78
MSFT,2016-01-13,51.64
MSFT,2016-01-14,53.11
MSFT,2016-01-15,50.99
MSFT,2016-01-19,50.56
MSFT,2016-01-20,50.79
MSFT,2016-01-21,50.48
MSFT,2016-01-22,52.29
MSFT,2016-01-25,51.79
MSFT,2016-01-26,52.17
MSFT,2016-01-27,51.22
MSFT,2016-01-28,52.055
MSFT,2016-01-29,55.09
MSFT,2016-02-01,54.71
MSFT,2016-02-02,53
MSFT,2016-02-03,52.16
MSFT,2016-02-04,52
MSFT,2016-02-05,50.16
MSFT,2016-02-08,49.41
MSFT,2016-02-09,49.28
MSFT,2016-02-10,49.71
MSFT,2016-02-11,49.69
MSFT,2016-02-12,50.5
MSFT,2016-02-16,51.09
MSFT,2016-02-17,52.42
MSFT,2016-02-18,52.19
MSFT,2016-02-19,51.82
MSFT,2016-02-22,52.65
MSFT,2016-02-23,51.18
MSFT,2016-02-24,51.36
MSFT,2016-02-25,52.1
MSFT,2016-02-26,51.3
MSFT,2016-02-29,50.88
MSFT,2016-03-01,52.58
MSFT,2016-03-02,52.95
MSFT,2016-03-03,52.35
MSFT,2016-03-04,52.03
MSFT,2016-03-07,51.03
MSFT,2016-03-08,51.65
MSFT,2016-03-09,52.84
MSFT,2016-03-10,52.05
MSFT,2016-03-11,53.07
MSFT,2016-03-14,53.17
MSFT,2016-03-15,53.59
MSFT,2016-03-16,54.35
MSFT,2016-03-17,54.66
MSFT,2016-03-18,53.49
MSFT,2016-03-21,53.86
MSFT,2016-03-22,54.07
MSFT,2016-03-23,53.97
MSFT,2016-03-24,54.21
MSFT,2016-03-28,53.54
MSFT,2016-03-29,54.71
MSFT,2016-03-30,55.05
MSFT,2016-03-31,55.23
MSFT,2016-04-01,55.57
MSFT,2016-04-04,55.43
MSFT,2016-04-05,54.56
MSFT,2016-04-06,55.12
MSFT,2016-04-07,54.46
MSFT,2016-04-08,54.42
MSFT,2016-04-11,54.31
MSFT,2016-04-12,54.65
MSFT,2016-04-13,55.35
MSFT,2016-04-14,55.36
MSFT,2016-04-15,55.65
MSFT,2016-04-18,56.46
MSFT,2016-04-19,56.39
MSFT,2016-04-20,55.59
MSFT,2016-04-21,55.78
MSFT,2016-04-22,51.78
MSFT,2016-04-25,52.11
MSFT,2016-04-26,51.44
MSFT,2016-04-27,50.94
MSFT,2016-04-28,49.9
MSFT,2016-04-29,49.87
MSFT,2016-05-02,50.61
MSFT,2016-05-03,49.78
MSFT,2016-05-04,49.87
MSFT,2016-05-05,49.94
MSFT,2016-05-06,50.39
MSFT,2016-05-09,50.07
MSFT,2016-05-10,51.02
MSFT,2016-05-11,51.05
MSFT,2016-05-12,51.51
MSFT,2016-05-13,51.08
MSFT,2016-05-16,51.83
MSFT,2016-05-17,50.51
MSFT,2016-05-18,50.81
MSFT,2016-05-19,50.32
MSFT,2016-05-20,50.62
MSFT,2016-05-23,50.03
MSFT,2016-05-24,51.59
MSFT,2016-05-25,52.12
MSFT,2016-05-26,51.89
MSFT,2016-05-27,52.32
MSFT,2016-05-31,53
MSFT,2016-06-01,52.85
MSFT,2016-06-02,52.48
MSFT,2016-06-03,51.79
MSFT,2016-06-06,52.13
MSFT,2016-06-07,52.1
MSFT,2016-06-08,52.04
MSFT,2016-06-09,51.62
MSFT,2016-06-10,51.48
MSFT,2016-06-13,50.14
MSFT,2016-06-14,49.83
MSFT,2016-06-15,49.69
MSFT,2016-06-16,50.39
MSFT,2016-06-17,50.13
MSFT,2016-06-20,50.07
MSFT,2016-06-21,51.19
MSFT,2016-06-22,50.99
MSFT,2016-06-23,51.91
MSFT,2016-06-24,49.83
MSFT,2016-06-27,48.43
MSFT,2016-06-28,49.44
MSFT,2016-06-29,50.54
MSFT,2016-06-30,51.17
MSFT,2016-07-01,51.16
MSFT,2016-07-05,51.17
MSFT,2016-07-06,51.38
MSFT,2016-07-07,51.38
MSFT,2016-07-08,52.3
MSFT,2016-07-11,52.59
MSFT,2016-07-12,53.21
MSFT,2016-07-13,53.51
MSFT,2016-07-14,53.74
MSFT,2016-07-15,53.7
MSFT,2016-07-18,53.96
MSFT,2016-07-19,53.09
MSFT,2016-07-20,55.91
MSFT,2016-07-21,55.8
MSFT,2016-07-22,56.57
MSFT,2016-07-25,56.73
MSFT,2016-07-26,56.76
MSFT,2016-07-27,56.19
MSFT,2016-07-28,56.21
MSFT,2016-07-29,56.68
MSFT,2016-08-01,56.58
MSFT,2016-08-02,56.58
MSFT,2016-08-03,56.97
MSFT,2016-08-04,57.39
MSFT,2016-08-05,57.96
MSFT,2016-08-08,58.06
MSFT,2016-08-09,58.2
MSFT,2016-08-10,58.02
MSFT,2016-08-11,58.3
MSFT,2016-08-12,57.94
MSFT,2016-08-15,58.12
MSFT,2016-08-16,57.44
MSFT,2016-08-17,57.56
MSFT,2016-08-18,57.6
MSFT,2016-08-19,57.62
MSFT,2016-08-22,57.67
MSFT,2016-08-23,57.89
MSFT,2016-08-24,57.95
MSFT,2016-08-25,58.17
MSFT,2016-08-26,58.03
MSFT,2016-08-29,58.1
MSFT,2016-08-30,57.89
MSFT,2016-08-31,57.46
MSFT,2016-09-01,57.59
MSFT,2016-09-02,57.67
MSFT,2016-09-06,57.61
MSFT,2016-09-07,57.66
MSFT,2016-09-08,57.43
MSFT,2016-09-09,56.21
MSFT,2016-09-12,57.05
MSFT,2016-09-13,56.53
MSFT,2016-09-14,56.26
MSFT,2016-09-15,57.19
MSFT,2016-09-16,57.25
MSFT,2016-09-19,56.93
MSFT,2016-09-20,56.81
MSFT,2016-09-21,57.76
MSFT,2016-09-22,57.82
MSFT,2016-09-23,57.43
MSFT,2016-09-26,56.9
MSFT,2016-09-27,57.95
MSFT,2016-09-28,58.03
MSFT,2016-09-29,57.4
MSFT,2016-09-30,57.6
MSFT,2016-10-03,57.42
MSFT,2016-10-04,57.24
MSFT,2016-10-05,57.64
MSFT,2016-10-06,57.74
MSFT,2016-10-07,57.8
MSFT,2016-10-10,58.04
MSFT,2016-10-11,57.19
MSFT,2016-10-12,57.11
MSFT,2016-10-13,56.92
MSFT,2016-10-14,57.42
MSFT,2016-10-17,57.22
MSFT,2016-10-18,57.66
MSFT,2016-10-19,57.53
MSFT,2016-10-20,57.25
MSFT,2016-10-21,59.66
MSFT,2016-10-24,61
MSFT,2016-10-25,60.99
MSFT,2016-10-26,60.63
MSFT,2016-10-27,60.1
MSFT,2016-10-28,59.87
MSFT,2016-10-31,59.92
MSFT,2016-11-01,59.8
MSFT,2016-11-02,59.43
MSFT,2016-11-03,59.21
MSFT,2016-11-04,58.71
MSFT,2016-11-07,60.42
MSFT,2016-11-08,60.47
MSFT,2016-11-09,60.17
MSFT,2016-11-10,58.7
MSFT,2016-11-11,59.02
MSFT,2016-11-14,58.12
MSFT,2016-11-15,58.87
MSFT,2016-11-16,59.65
MSFT,2016-11-17,60.64
MSFT,2016-11-18,60.35
MSFT,2016-11-21,60.86
MSFT,2016-11-22,61.12
MSFT,2016-11-23,60.4
MSFT,2016-11-25,60.53
MSFT,2016-11-28,60.61
MSFT,2016-11-29,61.09
MSFT,2016-11-30,60.26
MSFT,2016-12-01,59.2
MSFT,2016-12-02,59.25
MSFT,2016-12-05,60.22
MSFT,2016-12-06,59.95
MSFT,2016-12-07,61.37
MSFT,2016-12-08,61.01
MSFT,2016-12-09,61.97
MSFT,2016-12-12,62.17
MSFT,2016-12-13,62.98
MSFT,2016-12-14,62.68
MSFT,2016-12-15,62.58
MSFT,2016-12-16,62.3
MSFT,2016-12-19,63.62
MSFT,2016-12-20,63.54
MSFT,2016-12-21,63.54
MSFT,2016-12-22,63.55
MSFT,2016-12-23,63.24
MSFT,2016-12-27,63.28
MSFT,2016-12-28,62.99
MSFT,2016-12-29,62.9
MSFT,2016-12-30,62.14
MSFT,2017-01-03,62.58
MSFT,2017-01-04,62.3
MSFT,2017-01-05,62.3
MSFT,2017-01-06,62.84
MSFT,2017-01-09,62.64
MSFT,2017-01-10,62.62
MSFT,2017-01-11,63.19
MSFT,2017-01-12,62.61
MSFT,2017-01-13,62.7
MSFT,2017-01-17,62.53
MSFT,2017-01-18,62.5
MSFT,2017-01-19,62.3
MSFT,2017-01-20,62.74
MSFT,2017-01-23,62.96
MSFT,2017-01-24,63.52
MSFT,2017-01-25,63.68
MSFT,2017-01-26,64.27
MSFT,2017-01-27,65.78
